Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,PrecipTotal,relative_humidity,Trange,Year,Month,Week,Day,precip_7D_avg
2,2011-09-28,64,53,58.5,54,55,0.15,84,11,2011,9,39,28,0.231428571428571
1,2011-09-29,66,49,57.5,51,53,0.06,76,17,2011,9,39,29,0.36714285714285694
2,2011-09-29,66,51,58.5,50,54,0.09,69,15,2011,9,39,29,0.24428571428571386
1,2011-09-30,57,45,51.0,41,47,0.09,48,12,2011,9,39,30,0.3799999999999998
2,2011-09-30,58,47,52.5,42,47,0.17,50,11,2011,9,39,30,0.2657142857142853
1,2011-10-01,56,42,49.0,40,45,0.0,48,14,2011,10,39,1,0.35999999999999976
2,2011-10-01,56,44,50.0,40,45,0.0,45,12,2011,10,39,1,0.2557142857142853
1,2011-10-02,66,41,53.5,38,46,0.0,29,25,2011,10,39,2,0.3485714285714283
2,2011-10-02,65,41,53.0,39,46,0.0,34,24,2011,10,39,2,0.22285714285714242
1,2011-10-03,69,44,56.5,45,50,0.0,54,25,2011,10,40,3,0.17571428571428546
2,2011-10-03,70,45,57.5,44,50,0.0,49,25,2011,10,40,3,0.09428571428571385
1,2011-10-04,76,43,59.5,47,52,0.0,56,33,2011,10,40,4,0.13142857142857117
2,2011-10-04,74,46,60.0,47,53,0.0,55,28,2011,10,40,4,0.05857142857142813
1,2011-10-05,80,49,64.5,48,55,0.0,51,31,2011,10,40,5,0.02142857142857116
2,2011-10-05,80,52,66.0,47,55,0.0,46,28,2011,10,40,5,0.0371428571428567
1,2011-10-06,81,50,65.5,51,58,0.0,59,31,2011,10,40,6,0.012857142857142592
2,2011-10-06,81,56,68.5,50,58,0.0,51,25,2011,10,40,6,0.024285714285713845
1,2011-10-07,84,54,69.0,53,59,0.0,59,30,2011,10,40,7,0.0
2,2011-10-07,84,59,71.5,51,59,0.0,50,25,2011,10,40,7,0.0
1,2011-10-08,82,54,68.0,54,60,0.0,63,28,2011,10,40,8,0.0
2,2011-10-08,82,61,71.5,53,60,0.0,55,21,2011,10,40,8,0.0
1,2011-10-09,80,52,66.0,51,58,0.0,58,28,2011,10,40,9,0.0
2,2011-10-09,80,56,68.0,51,58,0.0,55,24,2011,10,40,9,0.0
1,2011-10-10,76,54,65.0,51,57,0.0,59,22,2011,10,41,10,0.0
2,2011-10-10,77,58,67.5,49,58,0.0,50,19,2011,10,41,10,0.0
1,2011-10-11,79,57,68.0,54,60,0.0,63,22,2011,10,41,11,0.0
2,2011-10-11,78,58,68.0,52,59,0.0,58,20,2011,10,41,11,0.0
1,2011-10-12,78,55,66.5,52,58,0.0,60,23,2011,10,41,12,0.0
2,2011-10-12,77,57,67.0,51,58,0.0,56,20,2011,10,41,12,0.0
1,2011-10-13,66,52,59.0,55,58,0.28,86,14,2011,10,41,13,0.03999999999999974
2,2011-10-13,64,52,58.0,55,57,0.49,89,12,2011,10,41,13,0.06999999999999955
1,2011-10-14,62,48,55.0,41,48,0.0,40,14,2011,10,41,14,0.03999999999999974
2,2011-10-14,61,49,55.0,41,48,0.0,40,12,2011,10,41,14,0.06999999999999955
1,2011-10-15,62,47,54.5,36,46,0.0,19,15,2011,10,41,15,0.03999999999999974
2,2011-10-15,61,47,54.0,36,46,0.0,19,14,2011,10,41,15,0.06999999999999955
1,2011-10-16,62,48,55.0,39,46,0.17,32,14,2011,10,41,16,0.06428571428571403
2,2011-10-16,60,46,53.0,39,46,0.12,34,14,2011,10,41,16,0.0871428571428567
1,2011-10-17,59,41,50.0,33,42,0.0,6,18,2011,10,42,17,0.06428571428571403
2,2011-10-17,57,40,48.5,33,42,0.0,6,17,2011,10,42,17,0.0871428571428567
1,2011-10-18,54,41,47.5,37,43,0.06,33,13,2011,10,42,18,0.0728571428571426
2,2011-10-18,54,40,47.0,38,43,0.02,41,14,2011,10,42,18,0.08999999999999955
1,2011-10-19,49,44,46.5,40,44,0.85,56,5,2011,10,42,19,0.194285714285714
2,2011-10-19,49,44,46.5,41,44,0.84,63,5,2011,10,42,19,0.20999999999999955
1,2011-10-20,47,43,45.0,37,42,0.08,39,4,2011,10,42,20,0.16571428571428545
2,2011-10-20,46,42,44.0,38,42,0.07,51,4,2011,10,42,20,0.14999999999999955
1,2011-10-21,55,38,46.5,34,41,0.0,14,17,2011,10,42,21,0.16571428571428545
2,2011-10-21,54,37,45.5,34,41,0.0,15,17,2011,10,42,21,0.14999999999999955
1,2011-10-22,66,34,50.0,37,44,0.0,29,32,2011,10,42,22,0.16571428571428545
2,2011-10-22,66,38,52.0,37,45,0.0,26,28,2011,10,42,22,0.14999999999999955
1,2011-10-23,68,38,53.0,41,48,0.2,44,30,2011,10,42,23,0.16999999999999973
2,2011-10-23,67,41,54.0,42,49,0.22,47,26,2011,10,42,23,0.16428571428571384
1,2011-10-24,63,45,54.0,39,46,0.0,33,18,2011,10,43,24,0.16999999999999973
2,2011-10-24,63,45,54.0,39,47,0.06,33,18,2011,10,43,24,0.1728571428571424
1,2011-10-25,74,45,59.5,46,53,0.02,52,29,2011,10,43,25,0.164285714285714
2,2011-10-25,74,49,61.5,45,53,0.13,46,25,2011,10,43,25,0.1885714285714281
1,2011-10-26,53,47,50.0,42,46,0.0,57,6,2011,10,43,26,0.042857142857142594
2,2011-10-26,54,47,50.5,42,46,0.0,55,7,2011,10,43,26,0.0685714285714281
1,2011-10-27,53,39,46.0,37,42,0.12,36,14,2011,10,43,27,0.04857142857142831
2,2011-10-27,51,38,44.5,38,42,0.16,49,13,2011,10,43,27,0.08142857142857096
1,2011-10-28,55,35,45.0,33,40,0.03,8,20,2011,10,43,28,0.05285714285714259
2,2011-10-28,54,36,45.0,32,40,0.0,0,18,2011,10,43,28,0.08142857142857096
1,2011-10-29,55,34,44.5,30,38,0.0,-17,21,2011,10,43,29,0.05285714285714259
2,2011-10-29,54,36,45.0,29,38,0.0,-24,18,2011,10,43,29,0.08142857142857096
1,2011-10-30,57,33,45.0,36,41,0.17,31,24,2011,10,43,30,0.04857142857142831
2,2011-10-30,57,37,47.0,34,42,0.11,14,20,2011,10,43,30,0.06571428571428525
1,2011-10-31,53,36,44.5,36,40,0.0,33,17,2011,10,44,31,0.04857142857142831
2,2011-10-31,53,39,46.0,35,41,0.0,22,14,2011,10,44,31,0.057142857142856676
1,2012-05-01,65,49,57.0,52,55,0.09,81,16,2012,5,18,1,0.05857142857142831
2,2012-05-01,64,52,58.0,53,56,0.32,82,12,2012,5,18,1,0.08428571428571383
1,2012-05-02,80,58,69.0,60,64,0.0,77,22,2012,5,18,2,0.05857142857142831
2,2012-05-02,78,60,69.0,60,64,0.0,77,18,2012,5,18,2,0.08428571428571383
1,2012-05-03,86,66,76.0,65,69,1.34,77,20,2012,5,18,3,0.2328571428571426
2,2012-05-03,86,69,77.5,64,69,0.07,72,17,2012,5,18,3,0.07142857142857097
1,2012-05-04,73,55,64.0,55,58,0.28,73,18,2012,5,18,4,0.2685714285714283
2,2012-05-04,72,51,61.5,55,58,0.28,79,21,2012,5,18,4,0.11142857142857097
1,2012-05-05,60,52,56.0,52,54,0.0,84,8,2012,5,18,5,0.2685714285714283
2,2012-05-05,63,53,58.0,54,56,0.0,85,10,2012,5,18,5,0.11142857142857097
1,2012-05-06,70,51,60.5,53,56,0.8,75,19,2012,5,18,6,0.35857142857142826
2,2012-05-06,73,54,63.5,54,57,0.4,71,19,2012,5,18,6,0.1528571428571424
1,2012-05-07,64,52,58.0,55,57,0.47,89,12,2012,5,19,7,0.4257142857142854
2,2012-05-07,61,54,57.5,56,57,0.59,94,7,2012,5,19,7,0.23714285714285666
1,2012-05-08,70,52,61.0,45,53,0.0,46,18,2012,5,19,8,0.41285714285714253
2,2012-05-08,70,51,60.5,45,53,0.01,47,19,2012,5,19,8,0.19285714285714237
1,2012-05-09,60,47,53.5,43,49,0.06,52,13,2012,5,19,9,0.42142857142857115
2,2012-05-09,60,46,53.0,43,48,0.0,54,14,2012,5,19,9,0.19285714285714237
1,2012-05-10,67,46,56.5,34,46,0.0,9,21,2012,5,19,10,0.2299999999999997
2,2012-05-10,65,45,55.0,33,46,0.0,5,20,2012,5,19,10,0.18285714285714236
1,2012-05-11,78,43,60.5,40,52,0.0,29,35,2012,5,19,11,0.1899999999999997
2,2012-05-11,78,48,63.0,38,52,0.0,20,30,2012,5,19,11,0.14285714285714235
1,2012-05-12,69,53,61.0,42,51,0.03,36,16,2012,5,19,12,0.19428571428571398
2,2012-05-12,67,51,59.0,45,51,0.25,50,16,2012,5,19,12,0.17857142857142808
1,2012-05-13,72,50,61.0,31,48,0.0,-4,22,2012,5,19,13,0.0799999999999997
2,2012-05-13,69,53,61.0,33,48,0.0,4,16,2012,5,19,13,0.12142857142857091
1,2012-05-14,82,43,62.5,36,51,0.0,14,39,2012,5,20,14,0.012857142857142552
2,2012-05-14,78,46,62.0,36,51,0.0,14,32,2012,5,20,14,0.03714285714285664
1,2012-05-15,86,57,71.5,45,57,0.05,35,29,2012,5,20,15,0.01999999999999969
2,2012-05-15,84,56,70.0,44,56,0.0,33,28,2012,5,20,15,0.035714285714285206
1,2012-05-16,65,50,57.5,33,46,0.0,4,15,2012,5,20,16,0.011428571428571122
2,2012-05-16,63,52,57.5,33,46,0.0,4,11,2012,5,20,16,0.035714285714285206
1,2012-05-17,74,45,59.5,39,50,0.0,27,29,2012,5,20,17,0.011428571428571122
2,2012-05-17,71,49,60.0,40,51,0.0,30,22,2012,5,20,17,0.035714285714285206
1,2012-05-18,85,53,69.0,41,54,0.0,26,32,2012,5,20,18,0.011428571428571122
2,2012-05-18,85,57,71.0,38,54,0.0,17,28,2012,5,20,18,0.035714285714285206
1,2012-05-19,92,59,75.5,53,62,0.0,51,33,2012,5,20,19,0.007142857142856836
2,2012-05-19,91,64,77.5,52,62,0.0,46,27,2012,5,20,19,0.0
1,2012-05-20,93,65,79.0,57,65,0.14,56,28,2012,5,20,20,0.027142857142856837
2,2012-05-20,92,65,78.5,57,65,0.14,56,27,2012,5,20,20,0.019999999999999494
1,2012-05-21,67,54,60.5,44,52,0.0,44,13,2012,5,21,21,0.027142857142856837
2,2012-05-21,65,54,59.5,44,52,0.0,45,11,2012,5,21,21,0.019999999999999494
1,2012-05-22,71,50,60.5,41,51,0.0,33,21,2012,5,21,22,0.01999999999999969
2,2012-05-22,68,49,58.5,42,51,0.0,39,19,2012,5,21,22,0.019999999999999494
1,2012-05-23,82,47,64.5,42,54,0.0,32,35,2012,5,21,23,0.01999999999999969
2,2012-05-23,82,49,65.5,41,54,0.0,28,33,2012,5,21,23,0.019999999999999494
1,2012-05-24,90,64,77.0,53,63,0.0,49,26,2012,5,21,24,0.01999999999999969
2,2012-05-24,90,67,78.5,52,63,0.0,46,23,2012,5,21,24,0.019999999999999494
1,2012-05-25,83,65,74.0,49,59,0.0,43,18,2012,5,21,25,0.01999999999999969
2,2012-05-25,80,67,73.5,49,59,0.0,43,13,2012,5,21,25,0.019999999999999494
1,2012-05-26,86,60,73.0,54,61,0.0,56,26,2012,5,21,26,0.01999999999999969
2,2012-05-26,82,63,72.5,54,62,0.0,57,19,2012,5,21,26,0.019999999999999494
1,2012-05-27,97,70,83.5,59,68,0.0,55,27,2012,5,21,27,0.0
2,2012-05-27,97,73,85.0,58,68,0.0,52,24,2012,5,21,27,0.0
1,2012-05-28,95,77,86.0,60,69,0.0,55,18,2012,5,22,28,0.0
2,2012-05-28,94,74,84.0,60,68,0.02,57,20,2012,5,22,28,0.0028571428571423497
1,2012-05-29,85,61,73.0,46,59,0.0,36,24,2012,5,22,29,0.0
2,2012-05-29,85,64,74.5,45,59,0.0,33,21,2012,5,22,29,0.0028571428571423497
1,2012-05-30,70,53,61.5,46,53,0.0,49,17,2012,5,22,30,0.0
2,2012-05-30,69,53,61.0,46,53,0.0,50,16,2012,5,22,30,0.0028571428571423497
1,2012-05-31,54,47,50.5,45,48,1.12,71,7,2012,5,22,31,0.1599999999999997
2,2012-05-31,55,49,52.0,45,48,0.97,66,6,2012,5,22,31,0.14142857142857093
1,2012-06-01,65,49,57.0,43,49,0.01,45,16,2012,6,22,1,0.16142857142857112
2,2012-06-01,64,49,56.5,44,49,0.03,50,15,2012,6,22,1,0.1457142857142852
1,2012-06-02,76,49,62.5,46,55,0.0,48,27,2012,6,22,2,0.16142857142857112
2,2012-06-02,74,49,61.5,47,55,0.0,53,25,2012,6,22,2,0.1457142857142852
1,2012-06-03,81,57,69.0,48,58,0.0,45,24,2012,6,22,3,0.16142857142857112
2,2012-06-03,80,56,68.0,48,58,0.0,46,24,2012,6,22,3,0.1457142857142852
1,2012-06-04,75,59,67.0,47,56,0.0,45,16,2012,6,23,4,0.16142857142857112
2,2012-06-04,74,59,66.5,47,56,0.0,45,15,2012,6,23,4,0.14285714285714235
1,2012-06-05,70,57,63.5,49,56,0.0,56,13,2012,6,23,5,0.16142857142857112
2,2012-06-05,69,57,63.0,49,56,0.0,57,12,2012,6,23,5,0.14285714285714235
1,2012-06-06,76,52,64.0,46,55,0.0,46,24,2012,6,23,6,0.16142857142857112
2,2012-06-06,74,56,65.0,47,56,0.0,47,18,2012,6,23,6,0.14285714285714235
1,2012-06-07,82,54,68.0,44,56,0.0,35,28,2012,6,23,7,0.0014285714285711126
2,2012-06-07,78,54,66.0,45,56,0.0,40,24,2012,6,23,7,0.004285714285713782
1,2012-06-08,88,54,71.0,49,60,0.0,46,34,2012,6,23,8,0.0
2,2012-06-08,87,59,73.0,48,60,0.0,41,28,2012,6,23,8,0.0
1,2012-06-09,90,65,77.5,50,62,0.0,42,25,2012,6,23,9,0.0
2,2012-06-09,89,66,77.5,50,62,0.0,42,23,2012,6,23,9,0.0
1,2012-06-10,93,67,80.0,56,66,0.0,53,26,2012,6,23,10,0.0
2,2012-06-10,92,71,81.5,55,65,0.0,49,21,2012,6,23,10,0.0
1,2012-06-11,90,70,80.0,62,68,0.0,65,20,2012,6,24,11,0.0
2,2012-06-11,90,72,81.0,63,69,0.0,66,18,2012,6,24,11,0.0
1,2012-06-12,78,59,68.5,46,57,0.0,40,19,2012,6,24,12,0.0
2,2012-06-12,77,62,69.5,47,57,0.0,42,15,2012,6,24,12,0.0
1,2012-06-13,72,54,63.0,45,55,0.0,44,18,2012,6,24,13,0.0
2,2012-06-13,71,57,64.0,45,55,0.0,42,14,2012,6,24,13,0.0
1,2012-06-14,87,56,71.5,48,59,0.0,43,31,2012,6,24,14,0.0
2,2012-06-14,86,60,73.0,48,59,0.0,41,26,2012,6,24,14,0.0
1,2012-06-15,94,59,76.5,49,62,0.0,41,35,2012,6,24,15,0.0
2,2012-06-15,93,67,80.0,48,61,0.0,36,26,2012,6,24,15,0.0
1,2012-06-16,94,69,81.5,60,68,0.31,59,25,2012,6,24,16,0.04428571428571397
2,2012-06-16,94,69,81.5,60,68,0.38,59,25,2012,6,24,16,0.05428571428571378
1,2012-06-17,87,69,78.0,59,66,0.11,61,18,2012,6,24,17,0.05999999999999968
2,2012-06-17,85,68,76.5,59,66,0.15,63,17,2012,6,24,17,0.0757142857142852
1,2012-06-18,94,69,81.5,65,71,0.0,69,25,2012,6,25,18,0.05999999999999968
2,2012-06-18,92,72,82.0,65,71,0.0,68,20,2012,6,25,18,0.0757142857142852
1,2012-06-19,95,78,86.5,65,72,0.0,63,17,2012,6,25,19,0.05999999999999968
2,2012-06-19,94,75,84.5,65,71,0.0,66,19,2012,6,25,19,0.0757142857142852
1,2012-06-20,95,77,86.0,62,71,0.0,58,18,2012,6,25,20,0.05999999999999968
2,2012-06-20,93,76,84.5,62,70,0.0,60,17,2012,6,25,20,0.0757142857142852
1,2012-06-21,85,70,77.5,59,66,0.01,62,15,2012,6,25,21,0.06142857142857111
2,2012-06-21,83,70,76.5,60,67,0.03,65,13,2012,6,25,21,0.0799999999999995
1,2012-06-22,87,64,75.5,52,62,0.0,48,23,2012,6,25,22,0.06142857142857111
2,2012-06-22,83,63,73.0,52,62,0.0,51,20,2012,6,25,22,0.0799999999999995
1,2012-06-23,87,62,74.5,55,64,0.0,56,25,2012,6,25,23,0.017142857142856825
2,2012-06-23,86,63,74.5,55,63,0.0,56,23,2012,6,25,23,0.025714285714285214
1,2012-06-24,94,65,79.5,57,65,0.0,55,29,2012,6,25,24,0.0014285714285711107
2,2012-06-24,92,70,81.0,58,66,0.0,56,22,2012,6,25,24,0.004285714285713786
1,2012-06-25,76,60,68.0,49,58,0.0,49,16,2012,6,26,25,0.0014285714285711107
2,2012-06-25,74,63,68.5,48,58,0.0,46,11,2012,6,26,25,0.004285714285713786
1,2012-06-26,83,56,69.5,50,59,0.0,50,27,2012,6,26,26,0.0014285714285711107
2,2012-06-26,81,63,72.0,51,60,0.0,50,18,2012,6,26,26,0.004285714285713786
1,2012-06-27,92,57,74.5,51,63,0.0,47,35,2012,6,26,27,0.0014285714285711107
2,2012-06-27,90,64,77.0,51,63,0.0,45,26,2012,6,26,27,0.004285714285713786
1,2012-06-28,100,76,88.0,69,74,0.04,69,24,2012,6,26,28,0.005714285714285396
2,2012-06-28,101,77,89.0,68,74,0.16,66,24,2012,6,26,28,0.022857142857142358
1,2012-06-29,88,69,78.5,61,67,0.42,65,19,2012,6,26,29,0.06571428571428539
2,2012-06-29,88,70,79.0,62,69,0.28,66,18,2012,6,26,29,0.06285714285714236
1,2012-06-30,92,69,80.5,67,72,0.0,74,23,2012,6,26,30,0.06571428571428539
2,2012-06-30,89,70,79.5,68,72,0.0,78,19,2012,6,26,30,0.06285714285714236
1,2012-07-01,91,68,79.5,67,71,0.0,76,23,2012,7,26,1,0.06571428571428539
2,2012-07-01,90,66,78.0,68,72,0.56,80,24,2012,7,26,1,0.14285714285714238
1,2012-07-02,98,71,84.5,69,74,0.0,73,27,2012,7,27,2,0.06571428571428539
2,2012-07-02,97,74,85.5,69,74,0.0,72,23,2012,7,27,2,0.14285714285714238
1,2012-07-03,96,77,86.5,67,74,0.0,67,19,2012,7,27,3,0.06571428571428539
2,2012-07-03,95,77,86.0,67,73,0.0,67,18,2012,7,27,3,0.14285714285714238
1,2012-07-04,102,79,90.5,68,75,0.0,65,23,2012,7,27,4,0.06571428571428539
2,2012-07-04,101,80,90.5,68,75,0.0,65,21,2012,7,27,4,0.14285714285714238
1,2012-07-05,103,79,91.0,69,75,0.28,66,24,2012,7,27,5,0.09999999999999967
2,2012-07-05,102,79,90.5,68,75,0.0,65,23,2012,7,27,5,0.11999999999999951
1,2012-07-06,103,82,92.5,71,77,0.0,67,21,2012,7,27,6,0.03999999999999968
2,2012-07-06,104,83,93.5,71,77,0.0,66,21,2012,7,27,6,0.0799999999999995
1,2012-07-07,98,73,85.5,67,72,0.0,68,25,2012,7,27,7,0.03999999999999968
2,2012-07-07,98,74,86.0,68,73,0.0,69,24,2012,7,27,7,0.0799999999999995
1,2012-07-08,85,68,76.5,56,65,0.0,56,17,2012,7,27,8,0.03999999999999968
2,2012-07-08,85,74,79.5,56,65,0.0,53,11,2012,7,27,8,0.0
1,2012-07-09,91,66,78.5,57,65,0.0,56,25,2012,7,28,9,0.03999999999999968
2,2012-07-09,88,68,78.0,59,66,0.0,61,20,2012,7,28,9,0.0
1,2012-07-10,83,67,75.0,55,64,0.0,56,16,2012,7,28,10,0.03999999999999968
2,2012-07-10,82,71,76.5,56,64,0.0,56,11,2012,7,28,10,0.0
1,2012-07-11,87,64,75.5,57,65,0.0,60,23,2012,7,28,11,0.03999999999999968
2,2012-07-11,86,69,77.5,57,65,0.0,57,17,2012,7,28,11,0.0
1,2012-07-12,91,66,78.5,54,65,0.0,50,25,2012,7,28,12,0.0
2,2012-07-12,90,71,80.5,53,64,0.0,46,19,2012,7,28,12,0.0
1,2012-07-13,93,70,81.5,63,69,0.28,65,23,2012,7,28,13,0.03999999999999968
2,2012-07-13,93,73,83.0,63,69,0.0,63,20,2012,7,28,13,0.0
1,2012-07-14,90,70,80.0,65,70,0.0,71,20,2012,7,28,14,0.03999999999999968
2,2012-07-14,89,71,80.0,66,70,0.0,73,18,2012,7,28,14,0.0
1,2012-07-15,95,71,83.0,66,71,0.0,69,24,2012,7,28,15,0.03999999999999968
2,2012-07-15,95,70,82.5,66,72,0.0,70,25,2012,7,28,15,0.0
1,2012-07-16,97,72,84.5,66,72,0.0,67,25,2012,7,29,16,0.03999999999999968
2,2012-07-16,98,77,87.5,65,73,0.0,62,21,2012,7,29,16,0.0
1,2012-07-17,99,79,89.0,67,74,0.0,64,20,2012,7,29,17,0.03999999999999968
2,2012-07-17,99,80,89.5,66,74,0.0,62,19,2012,7,29,17,0.0
1,2012-07-18,94,72,83.0,71,74,0.85,78,22,2012,7,29,18,0.1614285714285711
2,2012-07-18,91,71,81.0,71,74,0.55,81,20,2012,7,29,18,0.07857142857142807
1,2012-07-19,83,71,77.0,70,72,0.8,86,12,2012,7,29,19,0.2757142857142854
2,2012-07-19,85,70,77.5,70,72,0.89,85,15,2012,7,29,19,0.2057142857142852
1,2012-07-20,81,68,74.5,59,65,0.0,66,13,2012,7,29,20,0.23571428571428538
2,2012-07-20,82,69,75.5,61,66,0.0,69,13,2012,7,29,20,0.2057142857142852
1,2012-07-21,87,65,76.0,63,69,0.0,72,22,2012,7,29,21,0.23571428571428538
2,2012-07-21,89,69,79.0,63,69,0.0,68,20,2012,7,29,21,0.2057142857142852
1,2012-07-22,89,68,78.5,66,70,0.0,75,21,2012,7,29,22,0.23571428571428538
2,2012-07-22,90,75,82.5,65,71,0.01,68,15,2012,7,29,22,0.20714285714285663
1,2012-07-23,97,81,89.0,68,74,0.0,66,16,2012,7,30,23,0.23571428571428538
2,2012-07-23,98,81,89.5,67,74,0.01,64,17,2012,7,30,23,0.20857142857142805
1,2012-07-24,84,69,76.5,65,70,0.54,76,15,2012,7,30,24,0.31285714285714256
2,2012-07-24,88,71,79.5,66,71,0.37,74,17,2012,7,30,24,0.26142857142857095
1,2012-07-25,99,70,84.5,67,73,0.01,69,29,2012,7,30,25,0.19285714285714248
2,2012-07-25,101,74,87.5,67,73,0.0,66,27,2012,7,30,25,0.18285714285714236
1,2012-07-26,89,69,79.0,69,72,0.71,80,20,2012,7,30,26,0.17999999999999963
2,2012-07-26,89,72,80.5,69,73,0.07,78,17,2012,7,30,26,0.06571428571428521
1,2012-07-27,86,66,76.0,64,68,0.03,75,20,2012,7,30,27,0.18428571428571391
2,2012-07-27,87,70,78.5,64,69,0.01,71,17,2012,7,30,27,0.06714285714285664
1,2012-07-28,82,67,74.5,60,66,0.0,68,15,2012,7,30,28,0.18428571428571391
2,2012-07-28,83,71,77.0,60,66,0.0,65,12,2012,7,30,28,0.06714285714285664
1,2012-07-29,85,63,74.0,59,66,0.0,66,22,2012,7,30,29,0.18428571428571391
2,2012-07-29,88,68,78.0,58,66,0.0,59,20,2012,7,30,29,0.06571428571428521
1,2012-07-30,92,69,80.5,62,69,0.0,64,23,2012,7,31,30,0.18428571428571391
2,2012-07-30,93,74,83.5,61,69,0.0,59,19,2012,7,31,30,0.0642857142857138
1,2012-07-31,85,68,76.5,65,69,0.16,76,17,2012,7,31,31,0.12999999999999962
2,2012-07-31,86,71,78.5,65,70,0.17,73,15,2012,7,31,31,0.03571428571428522
1,2012-08-01,90,68,79.0,64,69,0.0,70,22,2012,8,31,1,0.12857142857142817
2,2012-08-01,89,71,80.0,63,69,0.0,67,18,2012,8,31,1,0.03571428571428522
1,2012-08-02,93,66,79.5,63,69,0.0,68,27,2012,8,31,2,0.027142857142856754
2,2012-08-02,93,71,82.0,61,69,0.0,61,22,2012,8,31,2,0.02571428571428522
1,2012-08-03,95,71,83.0,67,72,0.0,71,24,2012,8,31,3,0.02285714285714247
2,2012-08-03,94,74,84.0,65,72,0.0,66,20,2012,8,31,3,0.024285714285713793
1,2012-08-04,93,71,82.0,69,72,0.37,76,22,2012,8,31,4,0.07571428571428532
2,2012-08-04,95,72,83.5,68,72,1.02,72,23,2012,8,31,4,0.1699999999999995
1,2012-08-05,84,66,75.0,59,66,0.0,65,18,2012,8,31,5,0.07571428571428532
2,2012-08-05,85,70,77.5,59,66,0.0,62,15,2012,8,31,5,0.1699999999999995
1,2012-08-06,85,62,73.5,56,64,0.0,60,23,2012,8,32,6,0.07571428571428532
2,2012-08-06,86,67,76.5,56,64,0.0,56,19,2012,8,32,6,0.1699999999999995
1,2012-08-07,92,62,77.0,60,68,0.0,65,30,2012,8,32,7,0.05285714285714246
2,2012-08-07,94,67,80.5,59,67,0.0,58,27,2012,8,32,7,0.14571428571428524
1,2012-08-08,84,72,78.0,62,68,0.0,67,12,2012,8,32,8,0.05285714285714246
2,2012-08-08,84,75,79.5,62,68,0.01,66,9,2012,8,32,8,0.14714285714285666
1,2012-08-09,75,63,69.0,63,65,0.05,85,12,2012,8,32,9,0.0599999999999996
2,2012-08-09,77,66,71.5,62,66,0.0,78,11,2012,8,32,9,0.14714285714285666
1,2012-08-10,76,61,68.5,55,60,0.18,65,15,2012,8,32,10,0.08571428571428531
2,2012-08-10,76,62,69.0,55,61,0.4,64,14,2012,8,32,10,0.2042857142857138
1,2012-08-11,78,56,67.0,53,59,0.0,62,22,2012,8,32,11,0.03285714285714246
2,2012-08-11,79,58,68.5,52,59,0.0,57,21,2012,8,32,11,0.05857142857142809
1,2012-08-12,76,55,65.5,54,60,0.0,67,21,2012,8,32,12,0.03285714285714246
2,2012-08-12,77,61,69.0,53,61,0.0,59,16,2012,8,32,12,0.05857142857142809
1,2012-08-13,69,60,64.5,61,63,0.4,90,9,2012,8,33,13,0.08999999999999961
2,2012-08-13,72,63,67.5,61,63,0.34,83,9,2012,8,33,13,0.10714285714285667
1,2012-08-14,84,56,70.0,60,64,0.0,75,28,2012,8,33,14,0.08999999999999961
2,2012-08-14,82,59,70.5,60,64,0.01,74,23,2012,8,33,14,0.1085714285714281
1,2012-08-15,85,65,75.0,60,66,0.0,67,20,2012,8,33,15,0.08999999999999961
2,2012-08-15,86,67,76.5,59,66,0.0,63,19,2012,8,33,15,0.10714285714285667
1,2012-08-16,76,62,69.0,61,65,0.39,80,14,2012,8,33,16,0.13857142857142818
2,2012-08-16,76,64,70.0,61,65,0.31,78,12,2012,8,33,16,0.15142857142857097
1,2012-08-17,76,58,67.0,51,58,0.0,56,18,2012,8,33,17,0.11285714285714248
2,2012-08-17,77,59,68.0,52,59,0.0,58,18,2012,8,33,17,0.09428571428571382
1,2012-08-18,77,53,65.0,51,58,0.0,59,24,2012,8,33,18,0.11285714285714248
2,2012-08-18,78,57,67.5,47,57,0.0,44,21,2012,8,33,18,0.09428571428571382
1,2012-08-19,79,60,69.5,50,58,0.0,50,19,2012,8,33,19,0.11285714285714248
2,2012-08-19,79,61,70.0,49,59,0.0,47,18,2012,8,33,19,0.09428571428571382
1,2012-08-20,74,58,66.0,56,60,0.08,72,16,2012,8,34,20,0.06714285714285675
2,2012-08-20,76,60,68.0,54,60,0.53,63,16,2012,8,34,20,0.12142857142857097
1,2012-08-21,79,53,66.0,50,58,0.0,55,26,2012,8,34,21,0.06714285714285675
2,2012-08-21,79,58,68.5,51,59,0.0,54,21,2012,8,34,21,0.11999999999999954
1,2012-08-22,85,54,69.5,52,60,0.0,55,31,2012,8,34,22,0.06714285714285675
2,2012-08-22,84,72,78.0,51,61,0.0,44,12,2012,8,34,22,0.11999999999999954
1,2012-08-23,92,64,78.0,56,64,0.03,55,28,2012,8,34,23,0.01571428571428533
2,2012-08-23,91,69,80.0,54,64,0.0,48,22,2012,8,34,23,0.07571428571428525
1,2012-08-24,94,64,79.0,57,66,0.0,56,30,2012,8,34,24,0.01571428571428533
2,2012-08-24,93,71,82.0,56,66,0.0,51,22,2012,8,34,24,0.07571428571428525
1,2012-08-25,93,66,79.5,57,66,0.0,55,27,2012,8,34,25,0.01571428571428533
